WigleWifi-1.6,appRelease=v1.9.1,model=M5Stack GPS Unit,release=v1.9.1,device=ESP32 M5Stack,display=SPI TFT,board=ESP32 M5Stack,brand=Bruce,star=Sol,body=4,subBody=1
MAC,SSID,AuthMode,FirstSeen,Channel,Frequency,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,RCOIs,MfgrId,Type
54:BE:53:7A:DA:CC,H369A7ADACB,[WPA2_PSK],2025-04-09 10:20:49,1,2412,-80,52.082211,4.351589,66.200000,7.100000,,,WIFI
48:D3:43:89:94:51,SICKO MODEM,[WPA2_PSK],2025-04-09 10:20:49,11,2462,-80,52.082211,4.351589,66.200000,7.100000,,,WIFI
16:49:BC:46:9A:F0,BudgetThuis-769AF0,[WPA2_WPA3_PSK],2025-04-09 10:20:49,2,2417,-82,52.082211,4.351589,66.200000,7.100000,,,WIFI
AC:F8:CC:EB:02:82,marshearsh,[WPA2_PSK],2025-04-09 10:20:49,1,2412,-83,52.082211,4.351589,66.200000,7.100000,,,WIFI
D4:1A:D1:6F:EB:D9,TMNL-6FEBD9,[WPA2_WPA3_PSK],2025-04-09 10:20:49,11,2462,-84,52.082211,4.351589,66.200000,7.100000,,,WIFI
62:DC:81:AC:83:D6,phi_449808D69F1E,[WPA2_PSK],2025-04-09 10:20:49,1,2412,-85,52.082211,4.351589,66.200000,7.100000,,,WIFI
CC:32:E5:12:5A:6A,MijnNetwerk,[WPA2_PSK],2025-04-09 10:20:49,5,2432,-85,52.082211,4.351589,66.200000,7.100000,,,WIFI
5A:D3:43:89:94:51,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:20:49,11,2462,-85,52.082211,4.351589,66.200000,7.100000,,,WIFI
60:A4:B7:0C:07:62,belial666,[WPA2_PSK],2025-04-09 10:20:49,13,2472,-85,52.082211,4.351589,66.200000,7.100000,,,WIFI
AE:F8:CC:EB:02:92,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:20:49,1,2412,-86,52.082211,4.351589,66.200000,7.100000,,,WIFI
CC:32:E5:12:55:AE,MijnNetwerk,[WPA2_PSK],2025-04-09 10:20:49,5,2432,-86,52.082211,4.351589,66.200000,7.100000,,,WIFI
88:AC:C0:C9:B9:51,TMNL-C9B951,[WPA2_PSK],2025-04-09 10:20:49,1,2412,-87,52.082211,4.351589,66.200000,7.100000,,,WIFI
CC:32:E5:12:55:B2,MijnNetwerk,[WPA2_PSK],2025-04-09 10:20:49,5,2432,-87,52.082211,4.351589,66.200000,7.100000,,,WIFI
7C:F1:7E:E9:7D:68,TP-Link_7D68,[WPA_WPA2_PSK],2025-04-09 10:20:49,9,2452,-87,52.082211,4.351589,66.200000,7.100000,,,WIFI
D6:86:60:1A:97:21,H369A7C0206_Gast,[WPA2_PSK],2025-04-09 10:20:49,1,2412,-89,52.082211,4.351589,66.200000,7.100000,,,WIFI
B6:A7:B9:6D:2F:AA,WK Guest,[WPA2_PSK],2025-04-09 10:20:49,5,2432,-89,52.082211,4.351589,66.200000,7.100000,,,WIFI
5A:D3:43:4A:5D:91,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:20:49,1,2412,-90,52.082211,4.351589,66.200000,7.100000,,,WIFI
00:31:92:C4:29:CA,Ziggo3994571,[WPA2_PSK],2025-04-09 10:20:49,2,2417,-90,52.082211,4.351589,66.200000,7.100000,,,WIFI
D4:3D:F3:C2:40:89,TMNL-C24089,[WPA2_WPA3_PSK],2025-04-09 10:20:49,11,2462,-90,52.082211,4.351589,66.200000,7.100000,,,WIFI
F6:57:40:DA:AD:88,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:20:49,11,2462,-90,52.082211,4.351589,66.200000,7.100000,,,WIFI
B6:A7:B9:6D:2F:92,WK Guest,[WPA2_PSK],2025-04-09 10:20:49,5,2432,-92,52.082211,4.351589,66.200000,7.100000,,,WIFI
AC:22:05:84:6D:ED,Ziggo8F49685,[WPA2_PSK],2025-04-09 10:20:49,11,2462,-92,52.082211,4.351589,66.200000,7.100000,,,WIFI
90:5C:44:0A:3C:3F,Shemgang,[WPA2_PSK],2025-04-09 10:20:49,11,2462,-92,52.082211,4.351589,66.200000,7.100000,,,WIFI
72:5A:B0:1D:81:9A,ZurGuest,[WPA2_PSK],2025-04-09 10:20:49,12,2467,-94,52.082211,4.351589,66.200000,7.100000,,,WIFI
7C:77:16:23:BC:71,TMNL-23BC71,[WPA2_PSK],2025-04-09 10:21:01,6,2437,-78,52.082326,4.351993,63.900000,7.100000,,,WIFI
48:D3:43:4A:5D:91,Ziggo8192818,[WPA2_PSK],2025-04-09 10:21:01,1,2412,-79,52.082326,4.351993,63.900000,7.100000,,,WIFI
D4:86:60:0A:97:21,H369A7C0206,[WPA2_PSK],2025-04-09 10:21:01,1,2412,-80,52.082326,4.351993,63.900000,7.100000,,,WIFI
AE:22:15:62:3C:06,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:21:01,11,2462,-80,52.082326,4.351993,63.900000,7.100000,,,WIFI
D4:1A:D1:76:F8:09,TMNL-76F809,[WPA2_WPA3_PSK],2025-04-09 10:21:01,6,2437,-81,52.082326,4.351993,63.900000,7.100000,,,WIFI
CC:D4:2E:9A:12:CB,H369A97DA1E,[WPA2_PSK],2025-04-09 10:21:01,1,2412,-82,52.082326,4.351993,63.900000,7.100000,,,WIFI
AE:22:15:4E:2A:BD,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:21:01,11,2462,-82,52.082326,4.351993,63.900000,7.100000,,,WIFI
AC:22:05:62:3C:06,Netwerkthuis,[WPA2_PSK],2025-04-09 10:21:01,11,2462,-83,52.082326,4.351993,63.900000,7.100000,,,WIFI
34:DA:B7:8E:26:14,H369A8E2613,[WPA2_PSK],2025-04-09 10:21:01,1,2412,-84,52.082326,4.351993,63.900000,7.100000,,,WIFI
92:5C:14:0A:3C:3F,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:21:01,11,2462,-84,52.082326,4.351993,63.900000,7.100000,,,WIFI
5C:64:8E:07:30:B1,TMNL-0730B1,[WPA2_PSK],2025-04-09 10:21:01,6,2437,-85,52.082326,4.351993,63.900000,7.100000,,,WIFI
D4:1A:D1:98:A4:0F,Odido-98A40F,[WPA2_WPA3_PSK],2025-04-09 10:21:01,11,2462,-86,52.082326,4.351993,63.900000,7.100000,,,WIFI
D4:1A:D1:70:EE:09,TMNL-70EE09,[WPA2_WPA3_PSK],2025-04-09 10:21:01,6,2437,-87,52.082326,4.351993,63.900000,7.100000,,,WIFI
D4:86:60:0D:C8:E9,H369A7C0206,[WPA2_PSK],2025-04-09 10:21:01,1,2412,-88,52.082326,4.351993,63.900000,7.100000,,,WIFI
20:B8:2B:1C:AD:E0,Ziggo2491486,[WPA2_PSK],2025-04-09 10:21:01,6,2437,-88,52.082326,4.351993,63.900000,7.100000,,,WIFI
AE:15:A2:20:87:EE,MichielDeRouyter,[WPA2_PSK],2025-04-09 10:21:01,10,2457,-89,52.082326,4.351993,63.900000,7.100000,,,WIFI
68:02:B8:B4:FC:D1,Ziggo8938813,[WPA2_PSK],2025-04-09 10:21:01,11,2462,-89,52.082326,4.351993,63.900000,7.100000,,,WIFI
6A:02:98:B4:FC:D1,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:21:01,11,2462,-89,52.082326,4.351993,63.900000,7.100000,,,WIFI
18:35:D1:FC:CE:E1,Ziggo5567223,[WPA2_PSK],2025-04-09 10:21:01,1,2412,-90,52.082326,4.351993,63.900000,7.100000,,,WIFI
22:CF:0E:00:34:0A,Ziggo9906186,[WPA2_PSK],2025-04-09 10:21:01,1,2412,-90,52.082326,4.351993,63.900000,7.100000,,,WIFI
6C:5A:B0:8D:2C:A6,Deco,[WPA2_PSK],2025-04-09 10:21:01,4,2427,-90,52.082326,4.351993,63.900000,7.100000,,,WIFI
60:A4:B7:0C:0D:42,belial666,[WPA2_PSK],2025-04-09 10:21:01,13,2472,-90,52.082326,4.351993,63.900000,7.100000,,,WIFI
60:A4:B7:0C:0C:3E,belial666,[WPA2_PSK],2025-04-09 10:21:01,13,2472,-90,52.082326,4.351993,63.900000,7.100000,,,WIFI
AC:22:05:2B:16:C5,Ziggo9DCD3E9,[WPA_WPA2_PSK],2025-04-09 10:21:01,11,2462,-91,52.082326,4.351993,63.900000,7.100000,,,WIFI
AE:22:15:84:6D:ED,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:21:01,11,2462,-92,52.082326,4.351993,63.900000,7.100000,,,WIFI
CC:D4:2E:99:FB:13,H369A97DA1E,[WPA2_PSK],2025-04-09 10:21:02,1,2412,-81,52.082331,4.352006,55.100000,7.100000,,,WIFI
76:97:79:B0:9F:E0,DIRECT-EIHL-L2445DW_BR9fe0,[WPA2_PSK],2025-04-09 10:21:02,11,2462,-85,52.082331,4.352006,55.100000,7.100000,,,WIFI
B0:A7:B9:6D:2F:AA,Ziggo1700712,[WPA2_PSK],2025-04-09 10:21:02,5,2432,-86,52.082331,4.352006,55.100000,7.100000,,,WIFI
20:97:27:00:F7:E8,Perisec B.V.,[WPA_WPA2_PSK],2025-04-09 10:21:02,9,2452,-87,52.082331,4.352006,55.100000,7.100000,,,WIFI
16:27:F5:41:2D:D2,jo_Guest,[WPA2_PSK],2025-04-09 10:21:02,9,2452,-87,52.082331,4.352006,55.100000,7.100000,,,WIFI
5A:D3:43:6B:3A:69,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:21:02,11,2462,-87,52.082331,4.352006,55.100000,7.100000,,,WIFI
CC:58:30:AF:BF:1D,Ziggo5287333,[WPA2_PSK],2025-04-09 10:21:02,1,2412,-88,52.082331,4.352006,55.100000,7.100000,,,WIFI
20:E8:82:F1:88:3F,TELE2-F1883E_2.4G,[WPA2_PSK],2025-04-09 10:21:02,3,2422,-88,52.082331,4.352006,55.100000,7.100000,,,WIFI
2A:35:D1:31:E1:A9,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:21:02,6,2437,-88,52.082331,4.352006,55.100000,7.100000,,,WIFI
EC:3E:B3:BB:1E:E1,TMNL-BB1EE1,[WPA2_PSK],2025-04-09 10:21:02,11,2462,-88,52.082331,4.352006,55.100000,7.100000,,,WIFI
48:D3:43:6B:3A:69,Ziggo7618213,[WPA2_PSK],2025-04-09 10:21:02,11,2462,-89,52.082331,4.352006,55.100000,7.100000,,,WIFI
54:67:51:C4:11:0C,ZiggoDBF63AB,[WPA2_PSK],2025-04-09 10:21:02,1,2412,-90,52.082331,4.352006,55.100000,7.100000,,,WIFI
5C:FA:25:A0:7B:AF,Ziggo1199201,[WPA2_PSK],2025-04-09 10:21:02,1,2412,-90,52.082331,4.352006,55.100000,7.100000,,,WIFI
D4:1A:D1:9F:30:EB,Odido-9F30EB,[WPA2_WPA3_PSK],2025-04-09 10:21:02,11,2462,-90,52.082331,4.352006,55.100000,7.100000,,,WIFI
C4:EA:1D:09:EA:FF,TELE2-09EAFF,[WPA_WPA2_PSK],2025-04-09 10:21:02,11,2462,-90,52.082331,4.352006,55.100000,7.100000,,,WIFI
28:EE:52:67:85:4E,Dit is niet jouw Wi-Fi, vriend!,[WPA2_PSK],2025-04-09 10:21:02,4,2427,-91,52.082331,4.352006,55.100000,7.100000,,,WIFI
92:5C:14:0A:C6:8E,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:21:02,1,2412,-92,52.082331,4.352006,55.100000,7.100000,,,WIFI
2A:35:D1:FC:CE:E1,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:21:02,1,2412,-92,52.082331,4.352006,55.100000,7.100000,,,WIFI
10:27:F5:41:2D:D2,jo,[WPA2_PSK],2025-04-09 10:21:02,9,2452,-92,52.082331,4.352006,55.100000,7.100000,,,WIFI
F4:05:95:72:46:46,KPN724646,[WPA2_WPA3_PSK],2025-04-09 10:21:26,6,2437,-76,52.082509,4.352171,50.300000,7.100000,,,WIFI
90:5C:44:FB:57:0E,ZiggoF24EE98,[WPA2_PSK],2025-04-09 10:21:26,6,2437,-78,52.082509,4.352171,50.300000,7.100000,,,WIFI
92:5C:14:FB:57:0E,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:21:26,6,2437,-81,52.082509,4.352171,50.300000,7.100000,,,WIFI
AC:F8:CC:FA:22:D2,Ziggo7834595,[WPA2_PSK],2025-04-09 10:21:26,6,2437,-85,52.082509,4.352171,50.300000,7.100000,,,WIFI
D4:1A:D1:65:84:39,Nuts,[WPA2_WPA3_PSK],2025-04-09 10:21:26,11,2462,-86,52.082509,4.352171,50.300000,7.100000,,,WIFI
28:EE:52:67:85:16,Dit is niet jouw Wi-Fi, vriend!,[WPA2_PSK],2025-04-09 10:21:26,4,2427,-87,52.082509,4.352171,50.300000,7.100000,,,WIFI
B0:5B:99:F8:4E:AD,Ziggo4584102,[WPA2_PSK],2025-04-09 10:21:26,6,2437,-88,52.082509,4.352171,50.300000,7.100000,,,WIFI
6A:02:98:9B:C4:36,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:21:26,1,2412,-89,52.082509,4.352171,50.300000,7.100000,,,WIFI
18:35:D1:F1:CC:09,Snertwerk,[WPA2_PSK],2025-04-09 10:21:26,1,2412,-90,52.082509,4.352171,50.300000,7.100000,,,WIFI
88:AC:C0:5C:27:D1,TMNL-5C27D1,[WPA2_PSK],2025-04-09 10:21:26,11,2462,-90,52.082509,4.352171,50.300000,7.100000,,,WIFI
18:35:D1:31:E1:A9,Ziggo0579989,[WPA2_PSK],2025-04-09 10:21:26,6,2437,-92,52.082509,4.352171,50.300000,7.100000,,,WIFI
44:FE:3B:7D:E7:20,VRV95177DE720,[WPA2_PSK],2025-04-09 10:21:38,6,2437,-76,52.082529,4.352267,50.100000,7.100000,,,WIFI
90:5C:44:0A:C6:8E,ZiggoF9D8DD5,[WPA2_PSK],2025-04-09 10:21:38,1,2412,-78,52.082529,4.352267,50.100000,7.100000,,,WIFI
2A:35:D1:F1:CC:09,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:21:38,1,2412,-87,52.082529,4.352267,50.100000,7.100000,,,WIFI
AE:22:15:A1:A4:3A,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:21:38,1,2412,-87,52.082529,4.352267,50.100000,7.100000,,,WIFI
68:02:B8:9B:C4:36,Ziggo7913264,[WPA2_PSK],2025-04-09 10:21:38,1,2412,-88,52.082529,4.352267,50.100000,7.100000,,,WIFI
AC:22:05:A1:A4:3A,Ziggo5752C6F,[WPA2_PSK],2025-04-09 10:21:38,1,2412,-88,52.082529,4.352267,50.100000,7.100000,,,WIFI
C4:EB:39:53:56:B2,Zedoo99,[WPA2_PSK],2025-04-09 10:21:38,1,2412,-89,52.082529,4.352267,50.100000,7.100000,,,WIFI
10:27:F5:D1:43:D2,Natasjadijkhuizen1980@gmail.com,[WPA2_PSK],2025-04-09 10:21:38,4,2427,-90,52.082529,4.352267,50.100000,7.100000,,,WIFI
1C:3B:F3:EF:04:1A,Nuts_EXT,[WPA_WPA2_PSK],2025-04-09 10:21:38,11,2462,-91,52.082529,4.352267,50.100000,7.100000,,,WIFI
2A:35:D1:19:85:29,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:21:38,11,2462,-93,52.082529,4.352267,50.100000,7.100000,,,WIFI
7C:77:16:21:FF:31,Waifu,[WPA2_PSK],2025-04-09 10:21:39,6,2437,-82,52.082517,4.352241,50.600000,7.100000,,,WIFI
20:B8:2B:58:7F:AB,Ziggo8664926,[WPA2_PSK],2025-04-09 10:21:39,1,2412,-85,52.082517,4.352241,50.600000,7.100000,,,WIFI
48:D3:43:8E:67:A9,Ziggo0556598,[WPA2_PSK],2025-04-09 10:21:39,1,2412,-85,52.082517,4.352241,50.600000,7.100000,,,WIFI
10:27:F5:6D:2B:22,Natasjadijkhuizen1980@gmail.com,[WPA2_PSK],2025-04-09 10:21:39,4,2427,-88,52.082517,4.352241,50.600000,7.100000,,,WIFI
6C:3B:E5:4A:04:16,HP-Print-16-Photosmart 5520,[WPA2_PSK],2025-04-09 10:21:39,6,2437,-90,52.082517,4.352241,50.600000,7.100000,,,WIFI
6A:02:98:42:78:16,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:21:39,11,2462,-90,52.082517,4.352241,50.600000,7.100000,,,WIFI
5A:D3:43:8E:67:A9,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:21:39,1,2412,-91,52.082517,4.352241,50.600000,7.100000,,,WIFI
68:02:B8:42:78:16,Ziggo0903288,[WPA2_PSK],2025-04-09 10:21:39,11,2462,-92,52.082517,4.352241,50.600000,7.100000,,,WIFI
36:2C:94:D4:41:05,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:21:51,11,2462,-81,52.082546,4.352313,56.700000,6.200000,,,WIFI
34:2C:C4:D4:41:05,Ziggo6539000,[WPA2_PSK],2025-04-09 10:21:51,11,2462,-83,52.082546,4.352313,56.700000,6.200000,,,WIFI
AE:22:15:86:FC:17,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:21:51,6,2437,-89,52.082546,4.352313,56.700000,6.200000,,,WIFI
AC:22:05:86:FC:17,Ziggo9B72D6F,[WPA2_PSK],2025-04-09 10:22:14,6,2437,-79,52.082777,4.352880,55.200000,6.200000,,,WIFI
AE:15:A2:2A:2A:9E,ondersteboven,[WPA2_PSK],2025-04-09 10:22:14,10,2457,-84,52.082777,4.352880,55.200000,6.200000,,,WIFI
7C:39:53:A6:57:E9,H369AA657E9,[WPA2_PSK],2025-04-09 10:22:14,11,2462,-88,52.082777,4.352880,55.200000,6.200000,,,WIFI
1A:82:8C:CB:3B:0B,BWA-CC862A,[WPA2_PSK],2025-04-09 10:22:14,6,2437,-89,52.082777,4.352880,55.200000,6.200000,,,WIFI
AE:15:A2:29:F4:D6,ondersteboven,[WPA2_PSK],2025-04-09 10:22:14,10,2457,-92,52.082777,4.352880,55.200000,6.200000,,,WIFI
6C:5A:B0:12:A5:0A,Natasjadijkhuizen1980@gmail.com,[WPA2_PSK],2025-04-09 10:22:15,4,2427,-81,52.082788,4.352906,47.700000,6.200000,,,WIFI
82:86:60:5F:BE:83,SW2-5FBE81,[WPA2_PSK],2025-04-09 10:22:15,1,2412,-85,52.082788,4.352906,47.700000,6.200000,,,WIFI
D4:1A:D1:8A:B2:9F,TMNL-8AB29F,[WPA2_WPA3_PSK],2025-04-09 10:22:15,6,2437,-86,52.082788,4.352906,47.700000,6.200000,,,WIFI
6A:02:98:0F:9E:E2,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:22:15,11,2462,-89,52.082788,4.352906,47.700000,6.200000,,,WIFI
68:02:B8:0F:9E:E2,Ziggo4330007,[WPA2_PSK],2025-04-09 10:22:15,11,2462,-92,52.082788,4.352906,47.700000,6.200000,,,WIFI
7E:77:16:14:C4:59,detuin,[WPA2_WPA3_PSK],2025-04-09 10:22:27,11,2462,-80,52.082858,4.353162,44.200000,6.200000,,,WIFI
7C:77:16:04:C4:59,Odido-04C458,[WPA2_WPA3_PSK],2025-04-09 10:22:27,11,2462,-81,52.082858,4.353162,44.200000,6.200000,,,WIFI
8A:97:41:4E:10:BF,Verisure,[WPA2_PSK],2025-04-09 10:22:27,11,2462,-88,52.082858,4.353162,44.200000,6.200000,,,WIFI
90:5C:44:4B:2B:25,Ziggo142A4AA,[WPA2_PSK],2025-04-09 10:22:39,6,2437,-86,52.082909,4.352942,46.400000,6.200000,,,WIFI
62:30:D9:63:BE:E6,Verisure,[WPA2_PSK],2025-04-09 10:22:39,11,2462,-87,52.082909,4.352942,46.400000,6.200000,,,WIFI
8A:97:41:4E:10:BC,VRV951763BEE7,[WPA2_PSK],2025-04-09 10:22:39,11,2462,-88,52.082909,4.352942,46.400000,6.200000,,,WIFI
BC:30:D9:63:BE:E7,VRV951763BEE7,[WPA2_PSK],2025-04-09 10:22:39,11,2462,-91,52.082909,4.352942,46.400000,6.200000,,,WIFI
90:9F:22:06:A1:19,Odido-06A119,[WPA2_WPA3_PSK],2025-04-09 10:23:02,11,2462,-90,52.082914,4.352794,49.400000,2.400000,,,WIFI
48:D3:43:4B:D7:D1,Ziggo1732217,[WPA2_PSK],2025-04-09 10:23:15,11,2462,-88,52.083029,4.352765,21.700000,1.400000,,,WIFI
30:67:A1:E5:73:F1,Ziggo0032625,[WPA2_PSK],2025-04-09 10:23:15,6,2437,-90,52.083029,4.352765,21.700000,1.400000,,,WIFI
5A:D3:43:4B:D7:D1,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:23:15,11,2462,-92,52.083029,4.352765,21.700000,1.400000,,,WIFI
EE:F0:47:B5:0D:6B,George Hendrik's Galaxy A56,[WPA2_PSK],2025-04-09 10:23:37,2,2417,-84,52.083153,4.352461,30.500000,1.400000,,,WIFI
74:B5:7E:25:6E:10,H369A256E0F,[WPA2_PSK],2025-04-09 10:23:37,1,2412,-86,52.083153,4.352461,30.500000,1.400000,,,WIFI
C6:02:8F:20:0D:E8,Galaxy A34 5G 908E,[WPA2_PSK],2025-04-09 10:23:37,6,2437,-86,52.083153,4.352461,30.500000,1.400000,,,WIFI
FE:0B:C1:4B:19:A2,S24 W,[WPA2_PSK],2025-04-09 10:23:37,1,2412,-87,52.083153,4.352461,30.500000,1.400000,,,WIFI
04:F0:21:67:39:81,Wifi in de trein,[OPEN],2025-04-09 10:23:37,1,2412,-87,52.083153,4.352461,30.500000,1.400000,,,WIFI
04:F0:21:88:5F:8F,Wifi in de trein,[OPEN],2025-04-09 10:23:37,11,2462,-88,52.083153,4.352461,30.500000,1.400000,,,WIFI
B2:85:CE:24:15:5E,A55ـ Hassan,[WPA2_PSK],2025-04-09 10:23:49,6,2437,-78,52.083255,4.352262,26.500000,1.400000,,,WIFI
0A:B9:C7:A9:34:12,Sarra's S23+,[WPA2_PSK],2025-04-09 10:23:49,11,2462,-87,52.083255,4.352262,26.500000,1.400000,,,WIFI
04:F0:21:67:39:65,Wifi in de trein,[OPEN],2025-04-09 10:23:49,11,2462,-90,52.083255,4.352262,26.500000,1.400000,,,WIFI
C4:EB:39:54:68:B5,Ziggo7897085,[WPA2_PSK],2025-04-09 10:24:13,1,2412,-88,52.083560,4.351852,34.100000,0.800000,,,WIFI
68:02:B8:4C:69:03,WiFiVanDeBuren,[WPA2_PSK],2025-04-09 10:24:13,6,2437,-92,52.083560,4.351852,34.100000,0.800000,,,WIFI
F0:9F:C2:F4:A4:96,Bolman,[WPA2_PSK],2025-04-09 10:24:13,11,2462,-92,52.083560,4.351852,34.100000,0.800000,,,WIFI
5E:38:D8:32:CE:E9,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:24:13,1,2412,-93,52.083560,4.351852,34.100000,0.800000,,,WIFI
4C:38:D8:32:CE:E9,Ziggo2158872,[WPA2_PSK],2025-04-09 10:24:13,1,2412,-94,52.083560,4.351852,34.100000,0.800000,,,WIFI
E4:57:40:DA:AD:88,Ziggo1825140,[WPA2_PSK],2025-04-09 10:24:36,11,2462,-93,52.083703,4.351432,34.100000,0.800000,,,WIFI
48:D3:43:C8:D6:D1,Buurvrouw,[WPA2_PSK],2025-04-09 10:25:10,11,2462,-89,52.083781,4.351145,32.100000,21.900000,,,WIFI
5A:D3:43:C8:D6:D1,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:25:10,11,2462,-90,52.083781,4.351145,32.100000,21.900000,,,WIFI
4C:22:F3:CB:94:63,KPNCB9466,[WPA2_PSK],2025-04-09 10:25:10,11,2462,-91,52.083781,4.351145,32.100000,21.900000,,,WIFI
AE:22:15:53:1B:84,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:25:11,11,2462,-87,52.083801,4.351134,24.900000,0.800000,,,WIFI
3A:43:1D:66:FC:46,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:25:11,11,2462,-91,52.083801,4.351134,24.900000,0.800000,,,WIFI
AC:22:05:53:1B:84,ZiggoFF3BDEA,[WPA2_PSK],2025-04-09 10:25:11,11,2462,-91,52.083801,4.351134,24.900000,0.800000,,,WIFI
38:43:7D:66:FC:46,Ziggo9362991,[WPA2_PSK],2025-04-09 10:25:11,11,2462,-92,52.083801,4.351134,24.900000,0.800000,,,WIFI
68:02:B8:0A:10:98,Ziggo2339208,[WPA2_PSK],2025-04-09 10:25:38,6,2437,-92,52.083907,4.350764,24.900000,0.800000,,,WIFI
6A:02:98:0A:10:98,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:25:38,6,2437,-92,52.083907,4.350764,24.900000,0.800000,,,WIFI
90:5C:44:D2:05:F5,ZiggoB85935F,[WPA2_PSK],2025-04-09 10:26:33,11,2462,-93,52.083711,4.350054,44.200000,0.700000,,,WIFI
44:05:3F:92:C2:0E,Ziggo7961797,[WPA2_PSK],2025-04-09 10:26:33,11,2462,-94,52.083711,4.350054,44.200000,0.700000,,,WIFI
A4:CE:DA:00:72:71,Eric&Jacq,[WPA2_PSK],2025-04-09 10:26:45,11,2462,-84,52.083660,4.349958,61.200000,0.700000,,,WIFI
6A:02:98:49:4A:C1,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:26:45,1,2412,-88,52.083660,4.349958,61.200000,0.700000,,,WIFI
62:A3:29:0A:A4:BE,Burcht Bezuidenhout ,[WPA2_PSK],2025-04-09 10:26:45,6,2437,-88,52.083660,4.349958,61.200000,0.700000,,,WIFI
D8:CF:61:10:58:DE,Ziggo5529369,[WPA2_PSK],2025-04-09 10:26:45,6,2437,-88,52.083660,4.349958,61.200000,0.700000,,,WIFI
68:02:B8:49:4A:C1,Smile,[WPA2_PSK],2025-04-09 10:26:45,1,2412,-91,52.083660,4.349958,61.200000,0.700000,,,WIFI
AC:15:A2:E6:60:36,Wu-Tang LAN,[WPA2_PSK],2025-04-09 10:27:07,9,2452,-89,52.083588,4.349824,66.600000,0.700000,,,WIFI
62:1A:D1:7B:12:B2,Maurice gast,[WPA2_WPA3_PSK],2025-04-09 10:27:19,6,2437,-88,52.083536,4.349681,71.800000,0.700000,,,WIFI
D4:1A:D1:7B:12:B1,Maurice,[WPA2_WPA3_PSK],2025-04-09 10:27:19,6,2437,-89,52.083536,4.349681,71.800000,0.700000,,,WIFI
60:8D:26:A6:7D:05,Luisterpost 16,[WPA2_PSK],2025-04-09 10:27:19,6,2437,-89,52.083536,4.349681,71.800000,0.700000,,,WIFI
C8:D1:2A:0C:9B:BC,ziggo-ap-7252388,[WPA2_PSK],2025-04-09 10:27:19,11,2462,-90,52.083536,4.349681,71.800000,0.700000,,,WIFI
16:49:BC:43:B4:E0,BudgetThuis-73B4E0,[WPA2_WPA3_PSK],2025-04-09 10:27:19,2,2417,-91,52.083536,4.349681,71.800000,0.700000,,,WIFI
B0:5B:99:F5:67:80,Ziggo5222687,[WPA2_PSK],2025-04-09 10:27:19,11,2462,-92,52.083536,4.349681,71.800000,0.700000,,,WIFI
1E:3E:84:03:99:D1,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:27:19,11,2462,-92,52.083536,4.349681,71.800000,0.700000,,,WIFI
54:67:51:76:8C:C1,ZiggoFB72E61,[WPA2_PSK],2025-04-09 10:27:19,1,2412,-94,52.083536,4.349681,71.800000,0.700000,,,WIFI
AE:22:15:29:13:45,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:27:19,1,2412,-94,52.083536,4.349681,71.800000,0.700000,,,WIFI
AC:22:05:29:13:45,ZiggoD9D7A4C,[WPA2_PSK],2025-04-09 10:27:31,1,2412,-90,52.083486,4.349531,75.900000,0.700000,,,WIFI
52:0D:10:DD:6D:B9,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:27:32,6,2437,-86,52.083479,4.349520,81.100000,0.700000,,,WIFI
